osm_id,name,latitude,longitude,locality,lga_name,abs_lga_code,vicmap_lga_code,regional_group,area_type,category,subcategory,display_name,osm_tag_type,osm_tag_value,addr_housenumber,addr_street,osm_addr_suburb,addr_postcode,operator,brand,phone,website,opening_hours,wheelchair
a2566989316,,-38.1980062,144.2958289,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2566989318,,-38.1981771,144.2956618,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2566989320,,-38.1986184,144.2947467,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2582358028,,-38.1958025,144.2954541,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2915886690,,-38.1998636,144.3034135,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2915889720,,-38.2011995,144.2946972,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2930877504,,-38.2007939,144.2917184,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2930877508,,-38.1997609,144.3035839,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947473188,,-38.200819,144.2985919,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947473212,,-38.2009278,144.2985678,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947473214,,-38.2010179,144.298582,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947473218,,-38.2000051,144.2982057,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947473222,,-38.2003996,144.2982601,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947473230,,-38.2005679,144.2994861,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947473242,,-38.2010669,144.2989215,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947473244,,-38.2012206,144.2988852,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947490118,,-38.1965848,144.2994749,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947490120,,-38.1967023,144.29931,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947490122,,-38.1959276,144.2987605,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947490124,,-38.1961462,144.2988972,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947490126,,-38.196576,144.2991151,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947490130,,-38.19576,144.2985958,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947490146,,-38.1944903,144.2933301,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947490212,,-38.201084,144.3024679,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947490216,,-38.2012108,144.3024138,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947490218,,-38.2011536,144.3026087,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947490220,,-38.200712,144.3033003,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947490222,,-38.2007338,144.3034325,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947534376,,-38.1956941,144.3001186,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947538546,,-38.1941745,144.2959535,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947538548,,-38.1943161,144.2958639,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947538550,,-38.1944544,144.2957466,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947538552,,-38.1943258,144.2946848,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947538554,,-38.1941765,144.2947141,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947538556,,-38.1940261,144.2947453,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947538558,,-38.1940484,144.2948903,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947538560,,-38.1940986,144.2953017,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947538562,,-38.1941437,144.2956826,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947538564,,-38.1942485,144.2952724,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2947538566,,-38.1943984,144.2952426,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948053844,,-38.202043,144.2872968,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948053846,,-38.2024995,144.285536,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948053856,,-38.2024206,144.2865259,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948053872,,-38.2003534,144.2912756,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948053874,,-38.2003409,144.2909155,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948074178,,-38.2011068,144.3000461,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948074180,,-38.2012079,144.2997094,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948074184,,-38.2012589,144.2992581,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948074186,,-38.2012777,144.299326,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948074190,,-38.2011061,144.2998556,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948074192,,-38.2010626,144.2990376,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948074196,,-38.2012541,144.2996692,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948074198,,-38.2006899,144.2999498,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948074230,,-38.198671,144.2977779,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948074256,,-38.1959224,144.2981399,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948074262,,-38.1955554,144.2985497,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948078810,,-38.1960441,144.3018049,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948078812,,-38.1959655,144.3023205,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948082646,,-38.2004409,144.3012301,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948082648,,-38.2006521,144.3012376,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948082652,,-38.2009979,144.3012137,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948095648,,-38.1948639,144.2935145,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948095650,,-38.1947001,144.2935916,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2948095668,,-38.1964542,144.2943812,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1040521676,,-38.1932428,144.3024651,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1040521677,,-38.1933219,144.3026535,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1040521681,,-38.1934806,144.303794,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1128193733,,-38.2074655,144.2997359,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1190829944,,-38.2007303,144.2966009,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1190829945,,-38.2007344,144.2958954,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1190829946,,-38.2005503,144.2958905,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1190829947,,-38.2010115,144.2956212,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1190829952,,-38.2008975,144.2977926,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1190830452,,-38.2000421,144.2965966,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348725,,-38.1996208,144.3039233,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348726,,-38.1984907,144.3031582,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348740,,-38.1965628,144.2958728,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348743,,-38.1960899,144.2957051,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348744,,-38.1962049,144.2960869,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348745,,-38.1959803,144.296283,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348747,,-38.1959858,144.2968603,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348748,,-38.1959212,144.2972022,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348750,,-38.1958449,144.297469,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348758,,-38.195403,144.2997377,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348759,,-38.1959295,144.2944778,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348771,,-38.1959156,144.2962293,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348773,,-38.1953808,144.2999443,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348774,,-38.1951793,144.3001311,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348775,,-38.1952754,144.3001369,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348776,,-38.1947422,144.3012572,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348777,,-38.1946408,144.3011869,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348778,,-38.1954498,144.2998253,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348779,,-38.1951623,144.3023671,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348780,,-38.1950034,144.3006927,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348784,,-38.1969244,144.2988699,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348785,,-38.1966085,144.2986922,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348793,,-38.1980759,144.2968536,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348797,,-38.1945848,144.2952559,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348798,,-38.1957407,144.2957496,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348801,,-38.1963423,144.2929558,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348802,,-38.1962026,144.2929371,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348803,,-38.1960057,144.2930359,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348804,,-38.195875,144.2930097,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348806,,-38.1964835,144.2918257,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225348808,,-38.1958363,144.2959638,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225544070,,-38.1969533,144.2957711,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225544072,,-38.196492,144.2965052,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225544075,,-38.1957744,144.2972817,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225544076,,-38.1956657,144.2976332,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225544077,,-38.1955429,144.3003711,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225544080,,-38.1932655,144.3048924,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225544569,,-38.1960221,144.2945383,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225544571,,-38.1957812,144.2992723,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225544572,,-38.1948606,144.3009884,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225544573,,-38.1949033,144.3006365,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225793376,,-38.195056,144.2931463,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225793378,,-38.1953277,144.2929902,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225793388,,-38.1958896,144.2986324,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225794858,,-38.1954378,144.2995517,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225794859,,-38.1953014,144.2998758,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225794860,,-38.1947741,144.3008397,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225794861,,-38.1947866,144.3009132,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225794862,,-38.1946978,144.3009296,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225794863,,-38.1950993,144.3003666,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225794864,,-38.1951565,144.3004429,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225801871,,-38.1935313,144.3030465,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225801872,,-38.1933834,144.3029608,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225801873,,-38.1936025,144.3032837,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225801876,,-38.1934069,144.3029698,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225801877,,-38.1936304,144.3035608,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225802689,,-38.1954859,144.2999588,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225802690,,-38.1957887,144.3003098,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225802691,,-38.1956366,144.3014306,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225802693,,-38.1946785,144.3034708,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225806103,,-38.1968202,144.2911088,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225806111,,-38.1964901,144.2911394,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225806112,,-38.1964218,144.2912152,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225806113,,-38.196489,144.291325,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225825094,,-38.1982141,144.300119,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225825095,,-38.1980505,144.2999062,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1225825096,,-38.1983863,144.3000635,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773755,,-38.1969684,144.2993457,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773756,,-38.1969953,144.2987361,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773757,,-38.1973739,144.2988092,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773758,,-38.1970336,144.2985833,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773759,,-38.1963131,144.2986199,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773760,,-38.1963008,144.2984129,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773764,,-38.1953901,144.3012733,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773765,,-38.1956646,144.2991378,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773766,,-38.1955486,144.2991263,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773768,,-38.1957165,144.2995257,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773771,,-38.1958109,144.2996091,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773772,,-38.196378,144.2990023,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773779,,-38.1970066,144.2959467,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773780,,-38.1961013,144.2963617,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773782,,-38.1960083,144.2952908,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773784,,-38.1962721,144.2946666,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773787,,-38.1963392,144.2948444,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773788,,-38.1964363,144.2947496,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254773789,,-38.1964947,144.2946913,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783181,,-38.2011224,144.2919595,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783183,,-38.1975866,144.2967295,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783184,,-38.1981331,144.2967427,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783185,,-38.1981875,144.2968555,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783186,,-38.1980832,144.2966271,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783188,,-38.1978295,144.2967645,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783189,,-38.1975366,144.2972295,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783190,,-38.1972587,144.2970059,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783191,,-38.1975737,144.2960893,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
